ICCID,IMSI,SIM_State
89882390000284977595,901288910045164,Inactive
89882390000284977603,901288910045165,Inactive
89882390000284977611,901288910045166,Inactive
89882390000284977629,901288910045167,Inactive
89882390000284977637,901288910045168,Inactive
89882390000284977645,901288910045169,Inactive
89882390000284977652,901288910045170,Inactive
89882390000284977660,901288910045171,Inactive
89882390000284977678,901288910045172,Inactive
89882390000284977686,901288910045173,Inactive
89882390000284977694,901288910045174,Inactive
89882390000284977702,901288910045175,Inactive
89882390000284977710,901288910045176,Inactive
89882390000284977728,901288910045177,Inactive
89882390000284977736,901288910045178,Inactive
89882390000284977744,901288910045179,Inactive
89882390000284977751,901288910045180,Inactive
89882390000284977769,901288910045181,Inactive
89882390000284977777,901288910045182,Inactive
89882390000284977785,901288910045183,Inactive
89882390000284977793,901288910045184,Inactive
89882390000284977801,901288910045185,Inactive
89882390000284977819,901288910045186,Inactive
89882390000284977827,901288910045187,Inactive
89882390000284977835,901288910045188,Inactive
89882390000284977843,901288910045189,Inactive
89882390000284977850,901288910045190,Inactive
89882390000284977868,901288910045191,Inactive
89882390000284977876,901288910045192,Inactive
89882390000284977884,901288910045193,Inactive
89882390000284977892,901288910045194,Inactive
89882390000284977900,901288910045195,Inactive
89882390000284977918,901288910045196,Inactive
89882390000284977926,901288910045197,Inactive
89882390000284977934,901288910045198,Inactive
89882390000284977942,901288910045199,Inactive
89882390000284977959,901288910045200,Inactive
89882390000284977967,901288910045201,Inactive
89882390000284977975,901288910045202,Inactive
89882390000284977983,901288910045203,Inactive
89882390000284977991,901288910045204,Inactive
89882390000284978007,901288910045205,Inactive
89882390000284978015,901288910045206,Inactive
89882390000284978023,901288910045207,Inactive
89882390000284978031,901288910045208,Inactive
89882390000284978049,901288910045209,Inactive
89882390000284978056,901288910045210,Inactive
89882390000284978064,901288910045211,Inactive
89882390000284978072,901288910045212,Inactive
89882390000284978080,901288910045213,Inactive
89882390000284978098,901288910045214,Inactive
89882390000284978106,901288910045215,Inactive
89882390000284978114,901288910045216,Inactive
89882390000284978122,901288910045217,Inactive
89882390000284978130,901288910045218,Inactive
89882390000284978148,901288910045219,Inactive
89882390000284978155,901288910045220,Inactive
89882390000284978163,901288910045221,Inactive
89882390000284978171,901288910045222,Inactive
89882390000284978189,901288910045223,Inactive
89882390000284978197,901288910045224,Inactive
89882390000284978205,901288910045225,Inactive
89882390000284978213,901288910045226,Inactive
89882390000284978221,901288910045227,Inactive
89882390000284978239,901288910045228,Inactive
89882390000284978247,901288910045229,Inactive
89882390000284978254,901288910045230,Inactive
89882390000284978262,901288910045231,Inactive
89882390000284978270,901288910045232,Inactive
89882390000284978288,901288910045233,Inactive
89882390000284978296,901288910045234,Inactive
89882390000284978304,901288910045235,Inactive
89882390000284978312,901288910045236,Inactive
89882390000284978320,901288910045237,Inactive
89882390000284978338,901288910045238,Inactive
89882390000284978346,901288910045239,Inactive
89882390000284978353,901288910045240,Inactive
89882390000284978361,901288910045241,Inactive
89882390000284978379,901288910045242,Inactive
89882390000284978387,901288910045243,Inactive
89882390000284978395,901288910045244,Inactive
89882390000284978403,901288910045245,Inactive
89882390000284978411,901288910045246,Inactive
89882390000284978429,901288910045247,Inactive
89882390000284978437,901288910045248,Inactive
89882390000284978445,901288910045249,Inactive
89882390000430397078,901288910099750,Active.Live
89882390000430397086,901288910099751,Active.Live
89882390000430397094,901288910099752,Active.Live
89882390000430397102,901288910099753,Active.Live
89882390000430397110,901288910099754,Active.Live
89882390000430397128,901288910099755,Active.Live
89882390000430397136,901288910099756,Active.Live
89882390000430397144,901288910099757,Active.Live
89882390000430397151,901288910099758,Active.Live
89882390000430397169,901288910099759,Active.Live
89882390000430397177,901288910099760,Active.Live
89882390000430397185,901288910099761,Active.Live
89882390000430397193,901288910099762,Active.Live
89882390000430397201,901288910099763,Active.Live
89882390000430397219,901288910099764,Active.Live
89882390000430397227,901288910099765,Active.Live
89882390000430397235,901288910099766,Active.Live
89882390000430397243,901288910099767,Active.Live
89882390000430397250,901288910099768,Active.Live
89882390000430397268,901288910099769,Active.Live
89882390000430397276,901288910099770,Active.Live
89882390000430397284,901288910099771,Active.Live
89882390000430397292,901288910099772,Active.Live
89882390000430397300,901288910099773,Active.Live
89882390000430397318,901288910099774,Active.Live
89882390000430397326,901288910099775,Active.Live
89882390000430397334,901288910099776,Active.Live
89882390000430397342,901288910099777,Active.Live
89882390000430397359,901288910099778,Active.Live
89882390000430397367,901288910099779,Active.Live
89882390000430397375,901288910099780,Active.Live
89882390000430397383,901288910099781,Active.Live
89882390000430397391,901288910099782,Active.Live
89882390000430397409,901288910099783,Active.Live
89882390000430397417,901288910099784,Active.Live
89882390000430397425,901288910099785,Active.Live
89882390000430397433,901288910099786,Active.Live
89882390000430397441,901288910099787,Active.Live
89882390000430397458,901288910099788,Active.Live
89882390000430397466,901288910099789,Active.Live
89882390000430397474,901288910099790,Active.Live
89882390000430397482,901288910099791,Active.Live
89882390000430397490,901288910099792,Active.Live
89882390000430397508,901288910099793,Active.Live
89882390000430397516,901288910099794,Active.Live
89882390000430397524,901288910099795,Active.Live
89882390000430397532,901288910099796,Active.Live
89882390000430397540,901288910099797,Active.Live
89882390000430397557,901288910099798,Active.Live
89882390000430397565,901288910099799,Active.Live
89882390000430397573,901288910099800,Active.Ready
89882390000430397581,901288910099801,Active.Ready
89882390000430397599,901288910099802,Active.Ready
89882390000430397607,901288910099803,Active.Ready
89882390000430397615,901288910099804,Active.Ready
89882390000430397623,901288910099805,Active.Ready
89882390000430397631,901288910099806,Active.Ready
89882390000430397649,901288910099807,Active.Ready
89882390000430397656,901288910099808,Active.Ready
89882390000430397664,901288910099809,Active.Ready
89882390000430397672,901288910099810,Active.Ready
89882390000430397680,901288910099811,Active.Ready
89882390000430397698,901288910099812,Active.Ready
89882390000430397706,901288910099813,Active.Ready
89882390000430397714,901288910099814,Active.Ready
89882390000430397722,901288910099815,Active.Ready
89882390000430397730,901288910099816,Active.Ready
89882390000430397748,901288910099817,Active.Ready
89882390000430397755,901288910099818,Active.Ready
89882390000430397763,901288910099819,Active.Ready
89882390000430397771,901288910099820,Active.Ready
89882390000430397789,901288910099821,Active.Ready
89882390000430397797,901288910099822,Active.Ready
89882390000430397805,901288910099823,Active.Ready
89882390000430397813,901288910099824,Active.Live
89882390000430397821,901288910099825,Active.Ready
89882390000430397839,901288910099826,Active.Ready
89882390000430397847,901288910099827,Active.Ready
89882390000430397854,901288910099828,Active.Ready
89882390000430397862,901288910099829,Active.Live
89882390000430397870,901288910099830,Active.Live
89882390000430397888,901288910099831,Active.Ready
89882390000430397896,901288910099832,Active.Ready
89882390000430397904,901288910099833,Active.Ready
89882390000430397912,901288910099834,Active.Live
89882390000430397920,901288910099835,Active.Ready
89882390000430397938,901288910099836,Active.Ready
89882390000430397946,901288910099837,Active.Ready
89882390000430397953,901288910099838,Active.Ready
89882390000430397961,901288910099839,Active.Ready
89882390000430397979,901288910099840,Active.Ready
89882390000430397987,901288910099841,Active.Live
89882390000430397995,901288910099842,Active.Live
89882390000430398001,901288910099843,Active.Live
89882390000430398019,901288910099844,Active.Live
89882390000430398027,901288910099845,Active.Live
89882390000430398035,901288910099846,Active.Live
89882390000430398043,901288910099847,Active.Live
89882390000430398050,901288910099848,Active.Live
89882390000430398068,901288910099849,Active.Ready
89882390000430398076,901288910099850,Active.Ready
89882390000430398084,901288910099851,Active.Ready
89882390000430398092,901288910099852,Active.Ready
89882390000430398100,901288910099853,Active.Ready
89882390000430398118,901288910099854,Active.Live
89882390000430398126,901288910099855,Active.Live
89882390000430398134,901288910099856,Active.Live
89882390000430398142,901288910099857,Active.Ready
89882390000430398159,901288910099858,Active.Ready
89882390000430398167,901288910099859,Active.Live
89882390000430398175,901288910099860,Active.Ready
89882390000430398183,901288910099861,Active.Ready
89882390000430398191,901288910099862,Active.Ready
89882390000430398209,901288910099863,Active.Ready
89882390000430398217,901288910099864,Active.Ready
89882390000430398225,901288910099865,Active.Ready
89882390000430398233,901288910099866,Active.Ready
89882390000430398241,901288910099867,Active.Ready
89882390000430398258,901288910099868,Active.Ready
89882390000430398266,901288910099869,Active.Ready
89882390000430398274,901288910099870,Active.Ready
89882390000430398282,901288910099871,Active.Ready
89882390000430398290,901288910099872,Active.Ready
89882390000430398308,901288910099873,Active.Ready
89882390000430398316,901288910099874,Active.Ready
89882390000430398324,901288910099875,Active.Ready
89882390000430398332,901288910099876,Active.Ready
89882390000430398340,901288910099877,Active.Ready
89882390000430398357,901288910099878,Active.Ready
89882390000430398365,901288910099879,Active.Ready
89882390000430398373,901288910099880,Active.Ready
89882390000430398381,901288910099881,Active.Ready
89882390000430398399,901288910099882,Active.Ready
89882390000430398407,901288910099883,Active.Ready
89882390000430398415,901288910099884,Active.Ready
89882390000430398423,901288910099885,Active.Ready
89882390000430398431,901288910099886,Active.Ready
89882390000430398449,901288910099887,Active.Ready
89882390000430398456,901288910099888,Active.Live
89882390000430398464,901288910099889,Active.Ready
89882390000430398472,901288910099890,Active.Ready
89882390000430398480,901288910099891,Active.Ready
89882390000430398498,901288910099892,Active.Live
89882390000430398506,901288910099893,Active.Ready
89882390000430398514,901288910099894,Active.Ready
89882390000430398522,901288910099895,Active.Ready
89882390000430398530,901288910099896,Active.Ready
89882390000430398548,901288910099897,Active.Ready
89882390000430398555,901288910099898,Active.Ready
89882390000430398563,901288910099899,Active.Ready
89882390000430398571,901288910099900,Active.Ready
89882390000430398589,901288910099901,Active.Ready
89882390000430398597,901288910099902,Active.Ready
89882390000430398605,901288910099903,Active.Live
89882390000430398613,901288910099904,Active.Live
89882390000430398621,901288910099905,Active.Ready
89882390000430398639,901288910099906,Active.Ready
89882390000430398647,901288910099907,Active.Ready
89882390000430398654,901288910099908,Active.Ready
89882390000430398662,901288910099909,Active.Ready
89882390000430398670,901288910099910,Active.Ready
89882390000430398688,901288910099911,Active.Live
89882390000430398696,901288910099912,Active.Ready
89882390000430398704,901288910099913,Active.Ready
89882390000430398712,901288910099914,Active.Ready
89882390000430398720,901288910099915,Active.Live
89882390000430398738,901288910099916,Active.Ready
89882390000430398746,901288910099917,Active.Live
89882390000430398753,901288910099918,Active.Ready
89882390000430398761,901288910099919,Active.Ready
89882390000430398779,901288910099920,Active.Ready
89882390000430398787,901288910099921,Active.Ready
89882390000430398795,901288910099922,Active.Ready
89882390000430398803,901288910099923,Active.Ready
89882390000430398811,901288910099924,Active.Ready
89882390000430398829,901288910099925,Active.Ready
89882390000430398837,901288910099926,Active.Ready
89882390000430398845,901288910099927,Active.Live
89882390000430398852,901288910099928,Active.Ready
89882390000430398860,901288910099929,Active.Ready
89882390000430398878,901288910099930,Active.Ready
89882390000430398886,901288910099931,Active.Ready
89882390000430398894,901288910099932,Active.Ready
89882390000430398902,901288910099933,Active.Ready
89882390000430398910,901288910099934,Active.Ready
89882390000430398928,901288910099935,Active.Ready
89882390000430398936,901288910099936,Active.Ready
89882390000430398944,901288910099937,Active.Ready
89882390000430398951,901288910099938,Active.Live
89882390000430398969,901288910099939,Active.Ready
89882390000430398977,901288910099940,Active.Ready
89882390000430398985,901288910099941,Active.Live
89882390000430398993,901288910099942,Active.Ready
89882390000430399009,901288910099943,Active.Ready
89882390000430399017,901288910099944,Active.Live
89882390000430399025,901288910099945,Active.Ready
89882390000430399033,901288910099946,Active.Ready
89882390000430399041,901288910099947,Active.Live
89882390000430399058,901288910099948,Active.Ready
89882390000430399066,901288910099949,Active.Ready
89882390000430399074,901288910099950,Active.Ready
89882390000430399082,901288910099951,Active.Live
89882390000430399090,901288910099952,Active.Ready
89882390000430399108,901288910099953,Active.Ready
89882390000430399116,901288910099954,Active.Ready
89882390000430399124,901288910099955,Active.Ready
89882390000430399132,901288910099956,Active.Ready
89882390000430399140,901288910099957,Active.Ready
89882390000430399157,901288910099958,Active.Ready
89882390000430399165,901288910099959,Active.Ready
89882390000430399173,901288910099960,Active.Ready
89882390000430399181,901288910099961,Active.Ready
89882390000430399199,901288910099962,Active.Ready
89882390000430399207,901288910099963,Active.Live
89882390000430399215,901288910099964,Active.Ready
89882390000430399223,901288910099965,Active.Ready
89882390000430399231,901288910099966,Active.Ready
89882390000430399249,901288910099967,Active.Live
89882390000430399256,901288910099968,Active.Ready
89882390000430399264,901288910099969,Active.Ready
89882390000430399272,901288910099970,Active.Ready
89882390000430399280,901288910099971,Active.Ready
89882390000430399298,901288910099972,Active.Ready
89882390000430399306,901288910099973,Active.Ready
89882390000430399314,901288910099974,Active.Ready
89882390000430399322,901288910099975,Active.Ready
89882390000430399330,901288910099976,Active.Ready
89882390000430399348,901288910099977,Active.Live
89882390000430399355,901288910099978,Active.Ready
89882390000430399363,901288910099979,Active.Ready
89882390000430399371,901288910099980,Active.Ready
89882390000430399389,901288910099981,Active.Ready
89882390000430399397,901288910099982,Active.Ready
89882390000430399405,901288910099983,Active.Ready
89882390000430399413,901288910099984,Active.Ready
89882390000430399421,901288910099985,Active.Ready
89882390000430399439,901288910099986,Active.Live
89882390000430399447,901288910099987,Active.Ready
89882390000430399454,901288910099988,Active.Live
89882390000430399462,901288910099989,Active.Live
89882390000430399470,901288910099990,Active.Ready
89882390000430399488,901288910099991,Active.Ready
89882390000430399496,901288910099992,Active.Ready
89882390000430399504,901288910099993,Active.Ready
89882390000430399512,901288910099994,Active.Ready
89882390000430399520,901288910099995,Active.Ready
89882390000430399538,901288910099996,Active.Ready
89882390000430399546,901288910099997,Active.Ready
89882390000430399553,901288910099998,Active.Ready
89882390000430399561,901288910099999,Active.Ready
89882390000430399579,901288910100000,Active.Live
89882390000430399587,901288910100001,Active.Live
89882390000430399595,901288910100002,Active.Live
89882390000430399603,901288910100003,Active.Live
89882390000430399611,901288910100004,Active.Live
89882390000430399629,901288910100005,Active.Live
89882390000430399637,901288910100006,Active.Live
89882390000430399645,901288910100007,Active.Live
89882390000430399652,901288910100008,Active.Live
89882390000430399660,901288910100009,Active.Live
89882390000430399678,901288910100010,Active.Live
89882390000430399686,901288910100011,Active.Live
89882390000430399694,901288910100012,Active.Live
89882390000430399702,901288910100013,Active.Live
89882390000430399710,901288910100014,Active.Live
89882390000430399728,901288910100015,Active.Live
89882390000430399736,901288910100016,Active.Live
89882390000430399744,901288910100017,Active.Live
89882390000430399751,901288910100018,Active.Live
89882390000430399769,901288910100019,Active.Live
89882390000430399777,901288910100020,Active.Live
89882390000430399785,901288910100021,Active.Live
89882390000430399793,901288910100022,Active.Live
89882390000430399801,901288910100023,Active.Live
89882390000430399819,901288910100024,Active.Live
89882390000430399827,901288910100025,Active.Live
89882390000430399835,901288910100026,Active.Live
89882390000430399843,901288910100027,Active.Live
89882390000430399850,901288910100028,Active.Live
89882390000430399868,901288910100029,Active.Live
89882390000430399876,901288910100030,Active.Live
89882390000430399884,901288910100031,Active.Live
89882390000430399892,901288910100032,Active.Live
89882390000430399900,901288910100033,Active.Live
89882390000430399918,901288910100034,Active.Ready
89882390000430399926,901288910100035,Active.Live
89882390000430399934,901288910100036,Active.Live
89882390000430399942,901288910100037,Active.Live
89882390000430399959,901288910100038,Active.Live
89882390000430399967,901288910100039,Active.Live
89882390000430399975,901288910100040,Active.Live
89882390000430399983,901288910100041,Active.Live
89882390000430399991,901288910100042,Active.Live
89882390000430400005,901288910100043,Active.Live
89882390000430400013,901288910100044,Active.Live
89882390000430400021,901288910100045,Active.Live
89882390000430400039,901288910100046,Active.Live
89882390000430400047,901288910100047,Active.Live
89882390000430400054,901288910100048,Active.Live
89882390000430400062,901288910100049,Active.Live
89882390000430400070,901288910100050,Active.Live
89882390000430400088,901288910100051,Active.Ready
89882390000430400096,901288910100052,Active.Live
89882390000430400104,901288910100053,Active.Live
89882390000430400112,901288910100054,Active.Live
89882390000430400120,901288910100055,Active.Live
89882390000430400138,901288910100056,Active.Live
89882390000430400146,901288910100057,Active.Live
89882390000430400153,901288910100058,Active.Ready
89882390000430400161,901288910100059,Active.Live
89882390000430400179,901288910100060,Active.Live
89882390000430400187,901288910100061,Active.Live
89882390000430400195,901288910100062,Active.Live
89882390000430400203,901288910100063,Active.Live
89882390000430400211,901288910100064,Active.Live
89882390000430400229,901288910100065,Active.Live
89882390000430400237,901288910100066,Active.Live
89882390000430400245,901288910100067,Active.Live
89882390000430400252,901288910100068,Active.Live
89882390000430400260,901288910100069,Active.Live
89882390000430400278,901288910100070,Active.Live
89882390000430400286,901288910100071,Active.Live
89882390000430400294,901288910100072,Active.Live
89882390000430400302,901288910100073,Active.Live
89882390000430400310,901288910100074,Active.Live
89882390000430400328,901288910100075,Active.Live
89882390000430400336,901288910100076,Active.Live
89882390000430400344,901288910100077,Active.Live
89882390000430400351,901288910100078,Active.Live
89882390000430400369,901288910100079,Active.Live
89882390000430400377,901288910100080,Active.Live
89882390000430400385,901288910100081,Active.Live
89882390000430400393,901288910100082,Active.Live
89882390000430400401,901288910100083,Active.Live
89882390000430400419,901288910100084,Active.Live
89882390000430400427,901288910100085,Active.Live
89882390000430400435,901288910100086,Active.Live
89882390000430400443,901288910100087,Active.Live
89882390000430400450,901288910100088,Active.Live
89882390000430400468,901288910100089,Active.Live
89882390000430400476,901288910100090,Active.Live
89882390000430400484,901288910100091,Active.Live
89882390000430400492,901288910100092,Active.Live
89882390000430400500,901288910100093,Active.Live
89882390000430400518,901288910100094,Active.Live
89882390000430400526,901288910100095,Active.Live
89882390000430400534,901288910100096,Active.Live
89882390000430400542,901288910100097,Active.Live
89882390000430400559,901288910100098,Active.Live
89882390000430400567,901288910100099,Active.Live
89882390000430400575,901288910100100,Active.Live
89882390000430400583,901288910100101,Active.Live
89882390000430400591,901288910100102,Active.Live
89882390000430400609,901288910100103,Active.Live
89882390000430400617,901288910100104,Active.Live
89882390000430400625,901288910100105,Active.Live
89882390000430400633,901288910100106,Active.Live
89882390000430400641,901288910100107,Active.Live
89882390000430400658,901288910100108,Active.Live
89882390000430400666,901288910100109,Active.Live
89882390000430400674,901288910100110,Active.Live
89882390000430400682,901288910100111,Active.Live
89882390000430400690,901288910100112,Active.Live
89882390000430400708,901288910100113,Active.Live
89882390000430400716,901288910100114,Active.Live
89882390000430400724,901288910100115,Active.Live
89882390000430400732,901288910100116,Active.Live
89882390000430400740,901288910100117,Active.Live
89882390000430400757,901288910100118,Active.Live
89882390000430400765,901288910100119,Active.Live
89882390000430400773,901288910100120,Active.Live
89882390000430400781,901288910100121,Active.Live
89882390000430400799,901288910100122,Active.Live
89882390000430400807,901288910100123,Active.Live
89882390000430400815,901288910100124,Active.Live
89882390000430400823,901288910100125,Active.Live
89882390000430400831,901288910100126,Active.Live
89882390000430400849,901288910100127,Active.Live
89882390000430400856,901288910100128,Active.Live
89882390000430400864,901288910100129,Active.Live
89882390000430400872,901288910100130,Active.Live
89882390000430400880,901288910100131,Active.Live
89882390000430400898,901288910100132,Active.Live
89882390000430400906,901288910100133,Active.Live
89882390000430400914,901288910100134,Active.Live
89882390000430400922,901288910100135,Active.Live
89882390000430400930,901288910100136,Active.Live
89882390000430400948,901288910100137,Active.Live
89882390000430400955,901288910100138,Active.Live
89882390000430400963,901288910100139,Active.Live
89882390000430400971,901288910100140,Active.Live
89882390000430400989,901288910100141,Active.Live
89882390000430400997,901288910100142,Active.Live
89882390000430401003,901288910100143,Active.Live
89882390000430401011,901288910100144,Active.Live
89882390000430401029,901288910100145,Active.Live
89882390000430401037,901288910100146,Active.Live
89882390000430401045,901288910100147,Active.Ready
89882390000430401052,901288910100148,Active.Ready
89882390000430401060,901288910100149,Active.Ready
89882390000430401078,901288910100150,Active.Ready
89882390000430401086,901288910100151,Active.Ready
89882390000430401094,901288910100152,Active.Ready
89882390000430401102,901288910100153,Active.Ready
89882390000430401110,901288910100154,Active.Ready
89882390000430401128,901288910100155,Active.Ready
89882390000430401136,901288910100156,Active.Live
89882390000430401144,901288910100157,Active.Live
89882390000430401151,901288910100158,Active.Live
89882390000430401169,901288910100159,Active.Ready
89882390000430401177,901288910100160,Active.Ready
89882390000430401185,901288910100161,Active.Ready
89882390000430401193,901288910100162,Active.Ready
89882390000430401201,901288910100163,Active.Ready
89882390000430401219,901288910100164,Active.Ready
89882390000430401227,901288910100165,Active.Ready
89882390000430401235,901288910100166,Active.Ready
89882390000430401243,901288910100167,Active.Ready
89882390000430401250,901288910100168,Active.Ready
89882390000430401268,901288910100169,Active.Ready
89882390000430401276,901288910100170,Active.Ready
89882390000430401284,901288910100171,Active.Ready
89882390000430401292,901288910100172,Active.Ready
89882390000430401300,901288910100173,Active.Ready
89882390000430401318,901288910100174,Active.Ready
89882390000430401326,901288910100175,Active.Ready
89882390000430401334,901288910100176,Active.Ready
89882390000430401342,901288910100177,Active.Ready
89882390000430401359,901288910100178,Active.Ready
89882390000430401367,901288910100179,Active.Ready
89882390000430401375,901288910100180,Active.Ready
89882390000430401383,901288910100181,Active.Ready
89882390000430401391,901288910100182,Active.Ready
89882390000430401409,901288910100183,Active.Ready
89882390000430401417,901288910100184,Active.Ready
89882390000430401425,901288910100185,Active.Ready
89882390000430401433,901288910100186,Active.Ready
89882390000430401441,901288910100187,Active.Ready
89882390000430401458,901288910100188,Active.Ready
89882390000430401466,901288910100189,Active.Ready
89882390000430401474,901288910100190,Active.Ready
89882390000430401482,901288910100191,Active.Ready
89882390000430401490,901288910100192,Active.Ready
89882390000430401508,901288910100193,Active.Ready
89882390000430401516,901288910100194,Active.Ready
89882390000430401524,901288910100195,Active.Ready
89882390000430401532,901288910100196,Active.Ready
89882390000430401540,901288910100197,Active.Ready
89882390000430401557,901288910100198,Active.Ready
89882390000430401565,901288910100199,Active.Ready
89882390000430401573,901288910100200,Active.Ready
89882390000430401581,901288910100201,Active.Ready
89882390000430401599,901288910100202,Active.Ready
89882390000430401607,901288910100203,Active.Ready
89882390000430401615,901288910100204,Active.Ready
89882390000430401623,901288910100205,Active.Ready
89882390000430401631,901288910100206,Active.Ready
89882390000430401649,901288910100207,Active.Ready
89882390000430401656,901288910100208,Active.Ready
89882390000430401664,901288910100209,Active.Ready
89882390000430401672,901288910100210,Active.Ready
89882390000430401680,901288910100211,Active.Ready
89882390000430401698,901288910100212,Active.Ready
89882390000430401706,901288910100213,Active.Ready
89882390000430401714,901288910100214,Active.Ready
89882390000430401722,901288910100215,Active.Ready
89882390000430401730,901288910100216,Active.Ready
89882390000430401748,901288910100217,Active.Ready
89882390000430401755,901288910100218,Active.Ready
89882390000430401763,901288910100219,Active.Ready
89882390000430401771,901288910100220,Active.Ready
89882390000430401789,901288910100221,Active.Ready
89882390000430401797,901288910100222,Active.Ready
89882390000430401805,901288910100223,Active.Ready
89882390000430401813,901288910100224,Active.Ready
89882390000430401821,901288910100225,Active.Ready
89882390000430401839,901288910100226,Active.Ready
89882390000430401847,901288910100227,Active.Ready
89882390000430401854,901288910100228,Active.Ready
89882390000430401862,901288910100229,Active.Ready
89882390000430401870,901288910100230,Active.Ready
89882390000430401888,901288910100231,Active.Ready
89882390000430401896,901288910100232,Active.Ready
89882390000430401904,901288910100233,Active.Ready
89882390000430401912,901288910100234,Active.Ready
89882390000430401920,901288910100235,Active.Ready
89882390000430401938,901288910100236,Active.Ready
89882390000430401946,901288910100237,Active.Ready
89882390000430401953,901288910100238,Active.Ready
89882390000430401961,901288910100239,Active.Ready
89882390000430401979,901288910100240,Active.Ready
89882390000430401987,901288910100241,Active.Ready
89882390000430401995,901288910100242,Active.Ready
89882390000430402001,901288910100243,Active.Ready
89882390000430402019,901288910100244,Active.Ready
89882390000430402027,901288910100245,Active.Ready
89882390000430402035,901288910100246,Active.Ready
89882390000430402043,901288910100247,Active.Ready
89882390000430402050,901288910100248,Active.Ready
89882390000430402068,901288910100249,Active.Ready
89882390000430402076,901288910100250,Inactive
89882390000430402084,901288910100251,Inactive
89882390000430402092,901288910100252,Inactive
89882390000430402100,901288910100253,Inactive
89882390000430402118,901288910100254,Inactive
89882390000430402126,901288910100255,Inactive
89882390000430402134,901288910100256,Inactive
89882390000430402142,901288910100257,Inactive
89882390000430402159,901288910100258,Inactive
89882390000430402167,901288910100259,Inactive
89882390000430402175,901288910100260,Inactive
89882390000430402183,901288910100261,Inactive
89882390000430402191,901288910100262,Inactive
89882390000430402209,901288910100263,Inactive
89882390000430402217,901288910100264,Inactive
89882390000430402225,901288910100265,Inactive
89882390000430402233,901288910100266,Inactive
89882390000430402241,901288910100267,Inactive
89882390000430402258,901288910100268,Inactive
89882390000430402266,901288910100269,Inactive
89882390000430402274,901288910100270,Inactive
89882390000430402282,901288910100271,Inactive
89882390000430402290,901288910100272,Inactive
89882390000430402308,901288910100273,Inactive
89882390000430402316,901288910100274,Inactive
89882390000430402324,901288910100275,Inactive
89882390000430402332,901288910100276,Inactive
89882390000430402340,901288910100277,Inactive
89882390000430402357,901288910100278,Inactive
89882390000430402365,901288910100279,Inactive
89882390000430402373,901288910100280,Inactive
89882390000430402381,901288910100281,Inactive
89882390000430402399,901288910100282,Inactive
89882390000430402407,901288910100283,Inactive
89882390000430402415,901288910100284,Inactive
89882390000430402423,901288910100285,Inactive
89882390000430402431,901288910100286,Inactive
89882390000430402449,901288910100287,Inactive
89882390000430402456,901288910100288,Inactive
89882390000430402464,901288910100289,Inactive
89882390000430402472,901288910100290,Inactive
89882390000430402480,901288910100291,Inactive
89882390000430402498,901288910100292,Inactive
89882390000430402506,901288910100293,Inactive
89882390000430402514,901288910100294,Inactive
89882390000430402522,901288910100295,Inactive
89882390000430402530,901288910100296,Inactive
89882390000430402548,901288910100297,Inactive
89882390000430402555,901288910100298,Inactive
89882390000430402563,901288910100299,Inactive
89882390000430402571,901288910100300,Inactive
89882390000430402589,901288910100301,Inactive
89882390000430402597,901288910100302,Inactive
89882390000430402605,901288910100303,Inactive
89882390000430402613,901288910100304,Inactive
89882390000430402621,901288910100305,Inactive
89882390000430402639,901288910100306,Inactive
89882390000430402647,901288910100307,Inactive
89882390000430402654,901288910100308,Inactive
89882390000430402662,901288910100309,Inactive
89882390000430402670,901288910100310,Inactive
89882390000430402688,901288910100311,Inactive
89882390000430402696,901288910100312,Inactive
89882390000430402704,901288910100313,Inactive
89882390000430402712,901288910100314,Inactive
89882390000430402720,901288910100315,Inactive
89882390000430402738,901288910100316,Inactive
89882390000430402746,901288910100317,Inactive
89882390000430402753,901288910100318,Inactive
89882390000430402761,901288910100319,Inactive
89882390000430402779,901288910100320,Inactive
89882390000430402787,901288910100321,Inactive
89882390000430402795,901288910100322,Inactive
89882390000430402803,901288910100323,Inactive
89882390000430402811,901288910100324,Inactive
89882390000430402829,901288910100325,Inactive
89882390000430402837,901288910100326,Inactive
89882390000430402845,901288910100327,Inactive
89882390000430402852,901288910100328,Inactive
89882390000430402860,901288910100329,Inactive
89882390000430402878,901288910100330,Inactive
89882390000430402886,901288910100331,Inactive
89882390000430402894,901288910100332,Inactive
89882390000430402902,901288910100333,Inactive
89882390000430402910,901288910100334,Inactive
89882390000430402928,901288910100335,Inactive
89882390000430402936,901288910100336,Inactive
89882390000430402944,901288910100337,Inactive
89882390000430402951,901288910100338,Inactive
89882390000430402969,901288910100339,Inactive
89882390000430402977,901288910100340,Inactive
89882390000430402985,901288910100341,Inactive
89882390000430402993,901288910100342,Inactive
89882390000430403009,901288910100343,Inactive
89882390000430403017,901288910100344,Inactive
89882390000430403025,901288910100345,Inactive
89882390000430403033,901288910100346,Inactive
89882390000430403041,901288910100347,Inactive
89882390000430403058,901288910100348,Inactive
89882390000430403066,901288910100349,Inactive
89882390000430403074,901288910100350,Inactive
89882390000430403082,901288910100351,Inactive
89882390000430403090,901288910100352,Inactive
89882390000430403108,901288910100353,Inactive
89882390000430403116,901288910100354,Inactive
89882390000430403124,901288910100355,Inactive
89882390000430403132,901288910100356,Inactive
89882390000430403140,901288910100357,Inactive
89882390000430403157,901288910100358,Inactive
