Operator_Reseller,Parent_organisation,Customer,Customer_Id,BAN,Service_Profile,Service_profile_Id,Group,Tariff,Tariff_Id,IMSI,SIM_Type,ICCID,MSISDN,CSD_MSISDN,IMEI,Last_det._IMEI,Last_det._IMEI_timestamp,SIM_State,Last_state_change,Home_Country,Custom_Attribute_1,Custom_Attribute_2,Custom_Attribute_3,Custom_Attribute_4,Custom_Attribute_5,Created_on,Has_Been_Active.Live,Data_session_status,First_time_Active.Live,First_Used,Has_Been_Active.Test,Active.test_started_on,Nr._of_SIMs,Last_Country,Last_Serving_Network,Last_APN,Last_Cell_Id,Last_IP_Address,Last_IP_address_type,Static_IPv4_address_per_APN,Framed_IPv6_prefix_per_APN,Delegated_IPv6_prefix_per_APN,eCall_mode,VPN_group,Order_reference,Linked_device,EID,eUICC_Profile_State,POL1,POL2,SMDP,Fallback,eUICC_Profile_Downloaded_Date,SIM_Form_Factor,SIM_Profile_Code
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016208,USIM,89882390000031402491,882398000016208,,3575170801413900,3575170801413900,2018-06-04 06:30:28 +02:00,Active.Live,2020-12-16 00:09:59 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:14 +02:00,Y,R,2018-06-11 07:21:18 +02:00,2018-07-03 16:26:10 +02:00,Y,2018-06-03 22:35:23 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-911393-130,10.0.0.105,IPv4,hardwario.com:10.0.0.105;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016209,USIM,89882390000031402509,882398000016209,,3575170801534100,3575170801534100,2018-06-04 06:21:53 +02:00,Active.Live,2020-12-16 00:09:53 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:14 +02:00,Y,R,2018-06-11 07:04:35 +02:00,2018-06-11 12:00:47 +02:00,Y,2018-06-03 22:35:35 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46200-141089-130,10.0.0.106,IPv4,hardwario.com:10.0.0.106;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016210,USIM,89882390000031402517,882398000016210,,3575170801535400,3575170801535400,2018-06-04 06:22:23 +02:00,Active.Live,2020-01-31 15:05:18 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 07:03:21 +02:00,2018-06-11 09:07:08 +02:00,Y,2018-06-03 22:35:41 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-742945-129,10.0.0.107,IPv4,hardwario.com:10.0.0.107;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016211,USIM,89882390000031402525,882398000016211,,3575170801534900,3575170801534900,2018-06-04 06:34:57 +02:00,Active.Live,2020-04-20 23:07:47 +02:00,Czech Republic,lego,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 06:53:49 +02:00,2018-06-29 00:00:07 +02:00,Y,2018-06-03 22:35:45 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-1246241-129,10.0.0.108,IPv4,hardwario.com:10.0.0.108;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016212,USIM,89882390000031402533,882398000016212,,3575170801535000,3575170801535000,2018-06-04 03:42:09 +02:00,Active.Live,2018-06-11 04:31:08 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 04:31:08 +02:00,2018-06-11 08:02:16 +02:00,Y,2018-06-03 22:38:11 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-41300-105248-130,10.0.0.109,IPv4,hardwario.com:10.0.0.109;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016213,USIM,89882390000031402541,882398000016213,,3575170801534400,3575170801534400,2018-06-04 06:36:10 +02:00,Active.Live,2020-03-12 04:43:44 +02:00,Czech Republic,hardwario,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 07:03:18 +02:00,2018-06-29 14:45:37 +02:00,Y,2018-06-03 22:38:16 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-911905-130,10.0.0.11,IPv4,hardwario.com:10.0.0.11;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016214,USIM,89882390000031402558,882398000016214,,,,,Inactive,2018-04-30 09:43:33 +02:00,,,,,,,2017-10-30 17:57:09 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016215,USIM,89882390000031402566,882398000016215,,3575170801535500,3575170801535500,2018-07-13 14:29:29 +02:00,Active.Live,2020-12-16 00:10:02 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 14:47:56 +02:00,2018-07-23 05:52:53 +02:00,Y,2018-07-13 14:23:07 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-866335-130,10.0.0.16,IPv4,hardwario.com:10.0.0.16;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016216,USIM,89882390000031402574,882398000016216,,,,,Inactive,2018-04-30 09:43:51 +02:00,,,,,,,2017-10-30 17:57:09 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016217,USIM,89882390000031402582,882398000016217,,3575170801475800,3575170801475800,2018-07-13 14:31:22 +02:00,Active.Live,2018-07-20 14:58:35 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 14:58:35 +02:00,2018-08-11 22:22:40 +02:00,Y,2018-07-13 14:25:30 +02:00,1,Portugal,VFPT,hardwario.com,234-15-25580-8518-130,10.0.0.172,IPv4,hardwario.com:10.0.0.172;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016218,USIM,89882390000031402590,882398000016218,,,,,Inactive,2018-04-30 09:43:50 +02:00,,,,,,,2017-10-30 17:57:09 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016219,USIM,89882390000031402608,882398000016219,,3575170801476400,3575170801476400,2018-07-13 14:34:29 +02:00,Active.Live,2020-02-05 12:14:45 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 14:57:27 +02:00,2018-07-22 04:02:21 +02:00,Y,2018-07-13 14:25:47 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-911393-130,10.0.0.175,IPv4,hardwario.com:10.0.0.175;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016220,USIM,89882390000031402616,882398000016220,,3575170801429100,3575170801429100,2018-07-13 14:34:32 +02:00,Active.Live,2020-12-19 22:13:02 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 14:48:59 +02:00,2018-07-25 10:30:07 +02:00,Y,2018-07-13 14:25:43 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46200-144160-130,10.0.0.174,IPv4,hardwario.com:10.0.0.174;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016221,USIM,89882390000031402624,882398000016221,,3575170801476600,3575170801476600,2018-06-04 06:35:12 +02:00,Active.Live,2020-01-31 14:44:16 +02:00,Czech Republic,hardwario,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 07:16:58 +02:00,2018-07-13 14:20:37 +02:00,Y,2018-06-03 22:38:23 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48075-257313-130,10.0.0.110,IPv4,hardwario.com:10.0.0.110;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016222,USIM,89882390000031402632,882398000016222,,3575170801476700,3575170801476700,2018-07-13 14:30:06 +02:00,Active.Live,2020-02-05 13:38:25 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 14:33:43 +02:00,2018-07-20 09:33:51 +02:00,Y,2018-07-13 14:23:59 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-42300-90656-130,10.0.0.162,IPv4,hardwario.com:10.0.0.162;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016223,USIM,89882390000031402640,882398000016223,,3575170801476500,3575170801476500,2018-07-13 14:29:40 +02:00,Active.Live,2020-02-04 13:31:26 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-22 05:53:09 +02:00,2018-07-22 03:11:37 +02:00,Y,2018-07-13 14:25:13 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48012-344095-130,10.0.0.170,IPv4,hardwario.com:10.0.0.170;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016224,USIM,89882390000031402657,882398000016224,,3575170801477200,3575170801477200,2018-07-13 14:29:39 +02:00,Active.Live,2018-07-20 14:51:19 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 14:51:19 +02:00,2018-07-20 09:09:50 +02:00,Y,2018-07-13 14:23:33 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-805407-129,10.0.0.160,IPv4,hardwario.com:10.0.0.160;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016225,USIM,89882390000031402665,882398000016225,,3575170801419500,3575170801419500,2018-07-13 14:28:18 +02:00,Active.Live,2020-01-31 14:33:48 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-07-20 15:07:57 +02:00,2018-07-27 18:30:43 +02:00,Y,2018-07-13 14:25:35 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-911393-130,10.0.0.173,IPv4,hardwario.com:10.0.0.173;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016226,USIM,89882390000031402673,882398000016226,,,3575170801477500,2018-06-04 06:34:58 +02:00,Active.Live,2018-06-11 06:57:28 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 06:57:28 +02:00,2018-07-04 05:28:35 +02:00,Y,2018-06-03 22:38:27 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-42200-131871-130,10.0.0.111,IPv4,hardwario.com:10.0.0.111;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016227,USIM,89882390000031402681,882398000016227,,3575170801483500,3575170801483500,2018-06-04 06:34:52 +02:00,Active.Live,2018-10-30 12:57:44 +02:00,Czech Republic,hardwario,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 07:16:56 +02:00,2018-06-29 14:43:05 +02:00,Y,2018-06-03 22:38:35 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-1206815-129,10.0.0.112,IPv4,hardwario.com:10.0.0.112;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016228,USIM,89882390000031402699,882398000016228,,3575170801483300,3575170801483300,2018-06-04 06:39:50 +02:00,Active.Live,2020-12-15 23:17:25 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:09 +02:00,Y,R,2018-06-11 07:02:57 +02:00,2018-06-11 14:11:58 +02:00,Y,2018-06-03 22:38:39 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-911393-130,10.0.0.113,IPv4,hardwario.com:10.0.0.113;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016229,USIM,89882390000031402707,882398000016229,,3575170801271300,3575170801271300,2018-07-13 14:36:38 +02:00,Active.Live,2018-07-20 14:57:39 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:10 +02:00,Y,R,2018-07-20 14:57:39 +02:00,2018-07-31 11:27:38 +02:00,Y,2018-07-13 14:25:01 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.0.169,IPv4,hardwario.com:10.0.0.169;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016230,USIM,89882390000031402715,882398000016230,,3575170801270500,3575170801270500,2018-07-13 14:35:37 +02:00,Active.Live,2020-02-05 12:28:45 +02:00,Czech Republic,kurovec,,,,,2017-10-30 17:57:10 +02:00,Y,R,2018-07-20 16:53:44 +02:00,2018-07-25 09:54:02 +02:00,Y,2018-07-13 14:25:19 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48095-242721-130,10.0.0.171,IPv4,hardwario.com:10.0.0.171;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016231,USIM,89882390000031402723,882398000016231,,3575170801483400,3575170801483400,2019-12-06 20:58:44 +02:00,Active.Live,2020-03-02 23:05:39 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-12-06 20:58:25 +02:00,2019-12-06 20:58:44 +02:00,N,,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-911393-130,10.0.1.167,IPv4,hardwario.com:10.0.1.167;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016232,USIM,89882390000031402731,882398000016232,,,,,Inactive,2018-04-30 09:43:51 +02:00,,,,,,,2017-10-30 17:57:10 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016233,USIM,89882390000031402749,882398000016233,,3575170801933700,3575170801933700,2019-03-04 15:52:51 +02:00,Active.Live,2020-01-21 21:49:12 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-05 22:48:45 +02:00,2019-03-07 15:07:02 +02:00,Y,2019-03-04 15:51:15 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.0.86,IPv4,hardwario.com:10.0.0.86;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016234,USIM,89882390000031402756,882398000016234,,8634050401155601,8634050401155601,2020-09-22 11:10:33 +02:00,Active.Live,2020-10-02 18:56:31 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2020-09-30 00:20:53 +02:00,2020-09-29 14:04:00 +02:00,Y,2020-09-22 11:04:33 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-917279-129,10.0.10.208,IPv4,hardwario.com:10.0.10.208;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016235,USIM,89882390000031402764,882398000016235,,8634050401155001,8634050401155001,2020-10-15 15:15:53 +02:00,Active.Live,2020-10-17 14:39:46 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2020-10-17 07:22:48 +02:00,2020-10-17 17:30:17 +02:00,Y,2020-10-15 14:48:57 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-1152031-129,10.0.1.44,IPv4,hardwario.com:10.0.1.44;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016236,USIM,89882390000031402772,882398000016236,,,,,Inactive,2018-04-30 09:43:34 +02:00,,,,,,,2017-10-30 17:57:10 +02:00,N,R,,,N,,1,,,,,,,,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016237,USIM,89882390000031402780,882398000016237,,3575170801932800,3575170801932800,2019-03-04 16:05:39 +02:00,Active.Live,2019-03-04 21:40:14 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-04 21:40:14 +02:00,2019-03-04 21:02:41 +02:00,Y,2019-03-04 16:04:45 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-41200-1237536-130,10.0.0.89,IPv4,hardwario.com:10.0.0.89;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016238,USIM,89882390000031402798,882398000016238,,3575170801942400,3575170801942400,2019-03-04 16:03:58 +02:00,Active.Live,2019-03-04 21:23:36 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-04 21:23:36 +02:00,2019-03-04 21:02:35 +02:00,Y,2019-03-04 16:00:04 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48200-740385-130,10.0.0.88,IPv4,hardwario.com:10.0.0.88;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016239,USIM,89882390000031402806,882398000016239,,3575170801932600,3575170801932600,2019-03-04 16:18:13 +02:00,Active.Live,2020-01-21 21:49:11 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-05 23:55:28 +02:00,2019-03-07 15:28:06 +02:00,Y,2019-03-04 16:16:49 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-862497-130,10.0.0.92,IPv4,hardwario.com:10.0.0.92;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016240,USIM,89882390000031402814,882398000016240,,,3575170801932700,2019-03-04 16:09:19 +02:00,Active.Live,2019-04-18 17:49:42 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-05 23:56:30 +02:00,2019-03-06 17:25:52 +02:00,Y,2019-03-04 16:07:59 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48070-917279-130,10.0.0.9,IPv4,hardwario.com:10.0.0.9;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016241,USIM,89882390000031402822,882398000016241,,3575170801942300,3575170801942300,2019-02-28 19:48:56 +02:00,Active.Live,2019-04-05 15:55:53 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-01 16:04:33 +02:00,2019-03-05 17:15:27 +02:00,Y,2019-02-28 19:47:56 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-911905-129,10.0.0.85,IPv4,hardwario.com:10.0.0.85;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016242,USIM,89882390000031402830,882398000016242,,3575170801942500,3575170801942500,2019-02-28 18:53:32 +02:00,Active.Live,2020-01-21 21:49:13 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-01 08:45:28 +02:00,2019-03-01 10:04:56 +02:00,Y,2019-02-28 18:51:36 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-49501-783903-130,10.0.0.79,IPv4,hardwario.com:10.0.0.79;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288000016243,USIM,89882390000031402848,882398000016243,,3575170801939500,3575170801939500,2019-02-28 19:49:35 +02:00,Active.Live,2020-01-21 21:49:12 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-01 10:48:21 +02:00,2019-03-01 10:39:26 +02:00,Y,2019-02-28 19:47:47 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-49501-783903-130,10.0.0.84,IPv4,hardwario.com:10.0.0.84;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288000016244,USIM,89882390000031402855,882398000016244,,3575170801941600,3575170801941600,2019-02-28 19:40:32 +02:00,Active.Live,2019-03-01 14:51:27 +02:00,Czech Republic,,,,,,2017-10-30 17:57:10 +02:00,Y,R,2019-03-01 14:51:27 +02:00,2019-03-04 08:57:40 +02:00,Y,2019-02-28 19:38:53 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-865056-130,10.0.0.82,IPv4,hardwario.com:10.0.0.82;,,,M2M SIM that also supports E-Call,,3002430373,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
