ICCID,IMSI,SIM_State,Total_Kbytes
89882390000262843694,901288910018987,Active.Live,True
89882390000262843702,901288910018988,Active.Live,True
89882390000262843728,901288910018990,Active.Live,
89882390000262843751,901288910018993,Active.Live,
89882390000262843785,901288910018996,Active.Live,
89882390000262843793,901288910018997,Active.Live,True
89882390000262843801,901288910018998,Active.Live,
89882390000262843819,901288910018999,Active.Live,True
89882390000430397078,901288910099750,Active.Live,True
89882390000430397086,901288910099751,Active.Live,
89882390000430397094,901288910099752,Active.Live,True
89882390000430397102,901288910099753,Active.Live,True
89882390000430397110,901288910099754,Active.Live,True
89882390000430397128,901288910099755,Active.Live,True
89882390000430397136,901288910099756,Active.Live,
89882390000430397144,901288910099757,Active.Live,True
89882390000430397151,901288910099758,Active.Live,
89882390000430397169,901288910099759,Active.Live,
89882390000430397177,901288910099760,Active.Live,True
89882390000430397185,901288910099761,Active.Live,
89882390000430397193,901288910099762,Active.Live,True
89882390000430397201,901288910099763,Active.Live,True
89882390000430397219,901288910099764,Active.Live,
89882390000430397227,901288910099765,Active.Live,True
89882390000430397235,901288910099766,Active.Live,
89882390000430397243,901288910099767,Active.Live,
89882390000430397250,901288910099768,Active.Live,
89882390000430397268,901288910099769,Active.Live,
89882390000430397276,901288910099770,Active.Live,True
89882390000430397284,901288910099771,Active.Live,True
89882390000430397292,901288910099772,Active.Live,
89882390000430397300,901288910099773,Active.Live,True
89882390000430397318,901288910099774,Active.Live,
89882390000430397326,901288910099775,Active.Live,
89882390000430397334,901288910099776,Active.Live,True
89882390000430397342,901288910099777,Active.Live,
89882390000430397359,901288910099778,Active.Live,True
89882390000430397367,901288910099779,Active.Live,True
89882390000430397375,901288910099780,Active.Live,True
89882390000430397383,901288910099781,Active.Live,True
89882390000430397391,901288910099782,Active.Live,True
89882390000430397409,901288910099783,Active.Live,True
89882390000430397417,901288910099784,Active.Live,True
89882390000430397425,901288910099785,Active.Live,True
89882390000430397433,901288910099786,Active.Live,
89882390000430397441,901288910099787,Active.Live,True
89882390000430397458,901288910099788,Active.Live,True
89882390000430397466,901288910099789,Active.Live,
89882390000430397474,901288910099790,Active.Live,
89882390000430397482,901288910099791,Active.Live,True
89882390000430397490,901288910099792,Active.Live,True
89882390000430397508,901288910099793,Active.Live,
89882390000430397516,901288910099794,Active.Live,True
89882390000430397524,901288910099795,Active.Live,True
89882390000430397532,901288910099796,Active.Live,
89882390000430397540,901288910099797,Active.Live,True
89882390000430397557,901288910099798,Active.Live,True
89882390000430397565,901288910099799,Active.Live,
89882390000430397813,901288910099824,Active.Live,True
89882390000430397862,901288910099829,Active.Live,
89882390000430397870,901288910099830,Active.Live,True
89882390000430397912,901288910099834,Active.Live,
89882390000430397987,901288910099841,Active.Live,
89882390000430397995,901288910099842,Active.Live,
89882390000430398001,901288910099843,Active.Live,False
89882390000430398019,901288910099844,Active.Live,False
89882390000430398027,901288910099845,Active.Live,
89882390000430398035,901288910099846,Active.Live,
89882390000430398043,901288910099847,Active.Live,True
89882390000430398050,901288910099848,Active.Live,True
89882390000430398118,901288910099854,Active.Live,
89882390000430398126,901288910099855,Active.Live,
89882390000430398134,901288910099856,Active.Live,
89882390000430398167,901288910099859,Active.Live,True
89882390000430398456,901288910099888,Active.Live,True
89882390000430398498,901288910099892,Active.Live,
89882390000430398605,901288910099903,Active.Live,True
89882390000430398613,901288910099904,Active.Live,
89882390000430398688,901288910099911,Active.Live,True
89882390000430398720,901288910099915,Active.Live,
89882390000430398746,901288910099917,Active.Live,True
89882390000430398845,901288910099927,Active.Live,
89882390000430398951,901288910099938,Active.Live,
89882390000430398985,901288910099941,Active.Live,
89882390000430399017,901288910099944,Active.Live,True
89882390000430399041,901288910099947,Active.Live,True
89882390000430399082,901288910099951,Active.Live,True
89882390000430399207,901288910099963,Active.Live,True
89882390000430399249,901288910099967,Active.Live,
89882390000430399348,901288910099977,Active.Live,True
89882390000430399439,901288910099986,Active.Live,True
89882390000430399454,901288910099988,Active.Live,True
89882390000430399462,901288910099989,Active.Live,
89882390000430399579,901288910100000,Active.Live,True
89882390000430399587,901288910100001,Active.Live,True
89882390000430399595,901288910100002,Active.Live,True
89882390000430399603,901288910100003,Active.Live,True
89882390000430399611,901288910100004,Active.Live,True
89882390000430399629,901288910100005,Active.Live,True
89882390000430399637,901288910100006,Active.Live,True
89882390000430399645,901288910100007,Active.Live,True
89882390000430399652,901288910100008,Active.Live,True
89882390000430399660,901288910100009,Active.Live,True
89882390000430399678,901288910100010,Active.Live,
89882390000430399686,901288910100011,Active.Live,
89882390000430399694,901288910100012,Active.Live,
89882390000430399702,901288910100013,Active.Live,
89882390000430399710,901288910100014,Active.Live,
89882390000430399728,901288910100015,Active.Live,True
89882390000430399736,901288910100016,Active.Live,
89882390000430399744,901288910100017,Active.Live,
89882390000430399751,901288910100018,Active.Live,
89882390000430399769,901288910100019,Active.Live,
89882390000430399777,901288910100020,Active.Live,
89882390000430399785,901288910100021,Active.Live,
89882390000430399793,901288910100022,Active.Live,
89882390000430399801,901288910100023,Active.Live,
89882390000430399819,901288910100024,Active.Live,
89882390000430399827,901288910100025,Active.Live,
89882390000430399835,901288910100026,Active.Live,
89882390000430399843,901288910100027,Active.Live,True
89882390000430399850,901288910100028,Active.Live,
89882390000430399868,901288910100029,Active.Live,
89882390000430399876,901288910100030,Active.Live,
89882390000430399884,901288910100031,Active.Live,
89882390000430399892,901288910100032,Active.Live,
89882390000430399900,901288910100033,Active.Live,
89882390000430399926,901288910100035,Active.Live,True
89882390000430399934,901288910100036,Active.Live,True
89882390000430399942,901288910100037,Active.Live,True
89882390000430399959,901288910100038,Active.Live,True
89882390000430399967,901288910100039,Active.Live,True
89882390000430399975,901288910100040,Active.Live,
89882390000430399983,901288910100041,Active.Live,True
89882390000430399991,901288910100042,Active.Live,True
89882390000430400005,901288910100043,Active.Live,True
89882390000430400013,901288910100044,Active.Live,True
89882390000430400021,901288910100045,Active.Live,
89882390000430400039,901288910100046,Active.Live,True
89882390000430400047,901288910100047,Active.Live,
89882390000430400054,901288910100048,Active.Live,True
89882390000430400062,901288910100049,Active.Live,
89882390000430400070,901288910100050,Active.Live,True
89882390000430400096,901288910100052,Active.Live,
89882390000430400104,901288910100053,Active.Live,
89882390000430400112,901288910100054,Active.Live,True
89882390000430400120,901288910100055,Active.Live,True
89882390000430400138,901288910100056,Active.Live,
89882390000430400146,901288910100057,Active.Live,
89882390000430400161,901288910100059,Active.Live,
89882390000430400179,901288910100060,Active.Live,
89882390000430400187,901288910100061,Active.Live,
89882390000430400195,901288910100062,Active.Live,
89882390000430400203,901288910100063,Active.Live,
89882390000430400211,901288910100064,Active.Live,
89882390000430400229,901288910100065,Active.Live,
89882390000430400237,901288910100066,Active.Live,
89882390000430400245,901288910100067,Active.Live,
89882390000430400252,901288910100068,Active.Live,
89882390000430400260,901288910100069,Active.Live,
89882390000430400278,901288910100070,Active.Live,
89882390000430400286,901288910100071,Active.Live,
89882390000430400294,901288910100072,Active.Live,
89882390000430400302,901288910100073,Active.Live,
89882390000430400310,901288910100074,Active.Live,
89882390000430400328,901288910100075,Active.Live,
89882390000430400336,901288910100076,Active.Live,
89882390000430400344,901288910100077,Active.Live,
89882390000430400351,901288910100078,Active.Live,
89882390000430400369,901288910100079,Active.Live,
89882390000430400377,901288910100080,Active.Live,
89882390000430400385,901288910100081,Active.Live,
89882390000430400393,901288910100082,Active.Live,
89882390000430400401,901288910100083,Active.Live,
89882390000430400419,901288910100084,Active.Live,
89882390000430400427,901288910100085,Active.Live,
89882390000430400435,901288910100086,Active.Live,
89882390000430400443,901288910100087,Active.Live,
89882390000430400450,901288910100088,Active.Live,
89882390000430400468,901288910100089,Active.Live,
89882390000430400476,901288910100090,Active.Live,
89882390000430400484,901288910100091,Active.Live,
89882390000430400492,901288910100092,Active.Live,
89882390000430400500,901288910100093,Active.Live,
89882390000430400518,901288910100094,Active.Live,
89882390000430400526,901288910100095,Active.Live,
89882390000430400534,901288910100096,Active.Live,
89882390000430400542,901288910100097,Active.Live,
89882390000430400559,901288910100098,Active.Live,
89882390000430400567,901288910100099,Active.Live,
89882390000430400575,901288910100100,Active.Live,
89882390000430400583,901288910100101,Active.Live,
89882390000430400591,901288910100102,Active.Live,
89882390000430400609,901288910100103,Active.Live,
89882390000430400617,901288910100104,Active.Live,
89882390000430400625,901288910100105,Active.Live,
89882390000430400633,901288910100106,Active.Live,
89882390000430400641,901288910100107,Active.Live,
89882390000430400658,901288910100108,Active.Live,
89882390000430400666,901288910100109,Active.Live,
89882390000430400674,901288910100110,Active.Live,
89882390000430400682,901288910100111,Active.Live,
89882390000430400690,901288910100112,Active.Live,
89882390000430400708,901288910100113,Active.Live,
89882390000430400716,901288910100114,Active.Live,
89882390000430400724,901288910100115,Active.Live,
89882390000430400732,901288910100116,Active.Live,
89882390000430400740,901288910100117,Active.Live,
89882390000430400757,901288910100118,Active.Live,
89882390000430400765,901288910100119,Active.Live,
89882390000430400773,901288910100120,Active.Live,
89882390000430400781,901288910100121,Active.Live,
89882390000430400799,901288910100122,Active.Live,
89882390000430400807,901288910100123,Active.Live,
89882390000430400815,901288910100124,Active.Live,
89882390000430400823,901288910100125,Active.Live,
89882390000430400831,901288910100126,Active.Live,
89882390000430400849,901288910100127,Active.Live,
89882390000430400856,901288910100128,Active.Live,
89882390000430400864,901288910100129,Active.Live,
89882390000430400872,901288910100130,Active.Live,
89882390000430400880,901288910100131,Active.Live,
89882390000430400898,901288910100132,Active.Live,
89882390000430400906,901288910100133,Active.Live,
89882390000430400914,901288910100134,Active.Live,
89882390000430400922,901288910100135,Active.Live,
89882390000430400930,901288910100136,Active.Live,
89882390000430400948,901288910100137,Active.Live,
89882390000430400955,901288910100138,Active.Live,
89882390000430400963,901288910100139,Active.Live,True
89882390000430400971,901288910100140,Active.Live,True
89882390000430400989,901288910100141,Active.Live,True
89882390000430400997,901288910100142,Active.Live,True
89882390000430401003,901288910100143,Active.Live,True
89882390000430401011,901288910100144,Active.Live,True
89882390000430401029,901288910100145,Active.Live,True
89882390000430401037,901288910100146,Active.Live,True
89882390000430401136,901288910100156,Active.Live,True
89882390000430401144,901288910100157,Active.Live,
89882390000430401151,901288910100158,Active.Live,True
